timestamp,latitude,longitude,vehicle_count,average_speed,weather,road_type,day_of_week,hour,is_weekend,is_holiday,congestion_score,congestion_level,co2_emissions
2026-06-18 03:19:50.783243,40.74894795148953,-73.98359689177917,12,53.0,Clear,Local,3,3,0,False,11.585197140606756,Low,4.8
2026-06-08 19:14:50.783243,40.71442537735111,-74.00333868124379,61,44.0,Clear,Arterial,0,19,0,False,34.00700976073163,Low,24.4
2026-06-24 19:34:50.783243,40.74920476476535,-73.98704770197268,101,43.0,Clear,Arterial,2,19,0,False,37.1450823893889,Medium,80.8
2026-06-10 03:32:50.783243,40.705649789573414,-73.99787561955206,37,51.0,Rainy,Highway,2,3,0,False,27.87320433614448,Low,14.8
2026-06-12 18:17:50.783243,40.74848497488734,-73.98490546086846,144,22.0,Clear,Highway,4,18,0,False,60.903365113002046,Medium,115.2
2026-06-10 13:26:50.783243,40.7057539493802,-73.99886841907801,72,35.0,Rainy,Highway,2,13,0,False,38.44716022782307,Medium,57.6
2026-06-14 15:07:50.783243,40.749368876738686,-73.98363853573022,83,39.0,Clear,Arterial,6,15,1,False,32.11917850134462,Low,33.2
2026-06-25 23:17:50.783243,40.71408169094019,-74.00517720521219,32,52.0,Clear,Highway,3,23,0,False,16.815477988151404,Low,12.8
2026-07-03 21:27:50.783243,40.70521075809393,-73.99766099916307,53,36.0,Clear,Highway,4,21,0,False,31.89698765625128,Low,21.2
2026-06-28 01:46:50.783243,40.70435653926542,-73.99724900786278,44,56.0,Clear,Arterial,6,1,1,False,16.381393284134504,Low,17.6
2026-07-01 03:24:50.783243,40.74610089694665,-73.98415056790014,30,59.0,Clear,Highway,2,3,0,False,10.003423314983857,Low,12.0
2026-06-22 06:16:50.783243,40.711656637806804,-74.0060151738672,102,47.0,Clear,Highway,0,6,0,False,29.207590389728956,Low,40.8
2026-06-25 08:59:50.783243,40.75956420957153,-73.98329110978858,153,13.0,Clear,Arterial,3,8,0,False,74.39097855805846,High,183.6
2026-06-26 06:59:50.783243,40.760459857031094,-73.98600842330961,101,31.0,Rainy,Local,4,6,0,False,43.7856389268774,Medium,80.8
2026-06-09 07:31:50.783243,40.7160359623199,-74.0069085723845,59,47.0,Clear,Local,1,7,0,False,32.39945771206938,Low,23.6
2026-06-24 01:44:50.783243,40.70590422738015,-73.99780650860734,31,57.0,Clear,Local,2,1,0,False,17.896872435401235,Low,12.4
2026-06-24 23:57:50.783243,40.74841503495336,-73.98651389844665,20,54.0,Rainy,Highway,2,23,0,False,15.343976383973931,Low,8.0
2026-06-25 02:22:50.783243,40.75623205375018,-73.98321720227332,25,48.0,Snowy,Local,3,2,0,False,17.805731482141297,Low,10.0
2026-06-12 11:58:50.783243,40.70636102783493,-73.99653139902561,59,35.0,Clear,Arterial,4,11,0,False,36.915248024892286,Medium,47.2
2026-06-29 10:23:50.783243,40.760736940630835,-73.98597503695835,99,32.0,Clear,Arterial,0,10,0,False,46.6322051686068,Medium,79.2
2026-06-29 07:23:50.783243,40.70616148018466,-73.99565578910615,61,37.0,Clear,Arterial,0,7,0,False,35.19434724925253,Medium,48.8
2026-06-25 19:20:50.783243,40.747231479235445,-73.9889484678426,59,44.0,Clear,Arterial,3,19,0,False,28.562971088043433,Low,23.6
2026-06-13 06:48:50.783243,40.75936111004671,-73.9838763941812,79,49.0,Clear,Highway,5,6,1,False,31.272786666386423,Low,31.6
2026-06-13 12:57:50.783243,40.757679531965906,-73.98327940284341,91,28.0,Rainy,Local,5,12,1,False,49.162688110075116,Medium,72.8
2026-06-21 15:10:50.783243,40.75765730584654,-73.98373598997284,56,41.0,Clear,Highway,6,15,1,False,30.765585729887576,Low,22.4
2026-06-21 06:26:50.783243,40.71274039164279,-74.00746062447193,62,47.0,Clear,Arterial,6,6,1,False,23.783136875955435,Low,24.8
2026-06-23 19:23:50.783243,40.71393001243166,-74.00542826242268,105,32.0,Clear,Arterial,1,19,0,False,40.28931247219539,Medium,84.0
2026-06-11 14:55:50.783243,40.70661244382905,-73.99818326703696,57,39.0,Clear,Local,3,14,0,False,34.52453916669128,Low,22.8
2026-07-04 18:14:50.783243,40.75954968080201,-73.98331943383242,217,20.0,Clear,Arterial,5,18,1,False,69.97317862786636,Medium,173.6
2026-06-12 21:28:50.783243,40.71377242065077,-74.00618142222291,62,38.0,Clear,Highway,4,21,0,False,32.08816220361042,Low,24.8
2026-06-30 13:10:50.783243,40.75099044577685,-73.98629945427841,104,33.0,Snowy,Highway,1,13,0,False,45.93002590314966,Medium,83.2
2026-06-05 17:32:50.783243,40.74754050329251,-73.98542832523468,156,15.0,Clear,Arterial,4,17,0,False,70.11393148721673,High,187.2
2026-06-06 19:22:50.783243,40.71559197339585,-74.00317007803086,63,32.0,Clear,Arterial,5,19,1,False,36.79985645208012,Medium,50.4
2026-06-12 16:04:50.783243,40.70396852315839,-73.99621736089463,83,47.0,Clear,Highway,4,16,0,False,33.79225209046135,Low,33.2
2026-06-05 09:40:50.783243,40.757543227966515,-73.98555463941659,246,16.0,Rainy,Arterial,4,9,0,False,76.87629590050794,High,295.2
2026-06-09 08:55:50.783243,40.7497233236737,-73.98701857632776,182,13.0,Clear,Local,1,8,0,False,74.40501411033091,High,218.4
2026-06-28 16:10:50.783243,40.707897962057984,-73.9998060434747,96,44.0,Clear,Local,6,16,1,False,33.20876804995488,Low,38.4
2026-06-07 10:30:50.783243,40.71014734095166,-74.00551524842872,110,39.0,Clear,Highway,6,10,1,False,41.27980159787647,Medium,88.0
2026-06-17 09:52:50.783243,40.74917040015985,-73.98649905125949,175,11.0,Rainy,Local,2,9,0,False,72.16433509824685,High,210.0
2026-06-22 13:58:50.783243,40.71301894241457,-74.00669648051675,119,33.0,Clear,Local,0,13,0,False,47.221145203135805,Medium,95.2
2026-06-10 09:35:50.783243,40.74972949529409,-73.98673899233674,203,17.0,Clear,Highway,2,9,0,False,71.05460389133992,High,243.6
2026-06-27 15:50:50.783243,40.705846123673915,-73.99670640280263,113,31.0,Rainy,Highway,5,15,1,False,48.11460539435843,Medium,90.4
2026-07-01 15:27:50.783243,40.71317061606671,-74.00586900341312,117,47.0,Clear,Highway,2,15,0,False,34.1544841091411,Low,46.8
2026-06-13 07:17:50.783243,40.70963337038785,-73.99815662197238,80,31.0,Rainy,Arterial,5,7,1,False,42.32941310372654,Medium,64.0
2026-06-23 17:27:50.783243,40.74748898160185,-73.98325601499506,219,5.0,Snowy,Local,1,17,0,False,87.32528664412148,High,262.8
2026-06-15 16:31:50.783243,40.744973778213776,-73.98534103729976,67,31.0,Snowy,Highway,0,16,0,False,43.72906073696872,Medium,53.6
2026-06-06 03:52:50.783243,40.758227429671415,-73.98208498606606,15,51.0,Clear,Highway,5,3,1,False,21.46654421670999,Low,6.0
2026-06-26 06:14:50.783243,40.75046231462872,-73.98666894626868,88,41.0,Clear,Arterial,4,6,0,False,35.43702496239977,Medium,70.4
2026-06-13 22:18:50.783243,40.75943643638898,-73.986355978619,127,35.0,Rainy,Highway,5,22,1,False,44.152423980049235,Medium,101.6
2026-06-15 09:38:50.783243,40.761928449166675,-73.98550270240544,244,18.0,Clear,Arterial,0,9,0,False,82.94292369633784,High,292.8
2026-06-22 20:02:50.783243,40.70949394363713,-74.00755618010108,101,41.0,Rainy,Highway,0,20,0,False,35.84489505047257,Medium,80.8
2026-07-01 15:13:50.783243,40.747305817955834,-73.98691681982078,118,48.0,Clear,Highway,2,15,0,False,34.213093625529034,Low,47.2
2026-06-10 01:18:50.783243,40.74426060390109,-73.98410493772563,18,64.0,Clear,Local,2,1,0,False,10.217214952049408,Low,7.2
2026-06-18 20:28:50.783243,40.706374210363805,-73.99704115397269,51,36.0,Clear,Highway,3,20,0,False,41.995289400190295,Medium,40.8
2026-06-16 21:10:50.783243,40.748910176559605,-73.98651370210005,38,20.0,Snowy,Local,1,21,0,False,44.019295560144094,Medium,30.4
2026-07-02 18:30:50.783243,40.713442460645815,-74.00628071639751,167,7.0,Snowy,Arterial,3,18,0,False,71.36281941555936,High,200.4
2026-06-10 21:17:50.783243,40.70696944975982,-73.99641130552513,76,34.0,Clear,Arterial,2,21,0,False,42.642904272753874,Medium,60.8
2026-06-21 02:51:50.783243,40.74775673559655,-73.98769190477064,37,62.0,Clear,Local,6,2,1,False,12.693669107881664,Low,14.8
2026-06-16 04:46:50.783243,40.758214442496204,-73.98555282675778,41,44.0,Rainy,Arterial,1,4,0,False,29.828107219740197,Low,16.4
2026-06-22 22:56:50.783243,40.75841651929618,-73.98327426221877,82,32.0,Clear,Highway,0,22,0,False,47.00326992555118,Medium,65.6
2026-06-16 03:40:50.783243,40.711444447208905,-74.00551346107741,14,61.0,Clear,Local,1,3,0,False,13.735376727195925,Low,5.6
2026-06-20 14:32:50.783243,40.75818764451506,-73.98379305405382,89,44.0,Clear,Local,5,14,1,False,35.53865283299726,Medium,71.2
2026-06-28 02:08:50.783243,40.71498693285035,-74.00677349605077,24,64.0,Clear,Arterial,6,2,1,False,4.276346673545469,Low,9.6
2026-06-16 17:22:50.783243,40.712438113518076,-74.0049911394482,168,10.0,Rainy,Arterial,1,17,0,False,73.57231311364268,High,201.6
2026-06-17 08:40:50.783243,40.70574258230895,-73.99842060698712,165,15.0,Clear,Highway,2,8,0,False,73.66393151897137,High,198.0
2026-06-09 07:01:50.783243,40.758246770444146,-73.98433034130274,84,29.0,Rainy,Local,1,7,0,False,46.94264116570284,Medium,67.2
2026-07-04 11:28:50.783243,40.751462618865844,-73.98428653168459,62,34.0,Snowy,Arterial,5,11,1,False,36.807074252962536,Medium,49.6
2026-06-25 09:03:50.783243,40.706892454552,-73.99578189370398,138,24.0,Clear,Highway,3,9,0,False,51.742242519212944,Medium,110.4
2026-06-27 19:27:50.783243,40.70693873893335,-73.99352066967667,127,29.0,Rainy,Highway,5,19,1,False,48.60653772640788,Medium,101.6
2026-06-11 11:16:50.783243,40.71454281745391,-74.00739102970128,97,41.0,Clear,Local,3,11,0,False,37.545870775053835,Medium,77.6
2026-06-06 10:43:50.783243,40.7130843724249,-74.00449843086115,110,38.0,Clear,Local,5,10,1,False,42.3579640910615,Medium,88.0
2026-06-21 14:11:50.783243,40.75046048781774,-73.98590617277193,96,37.0,Clear,Arterial,6,14,1,False,41.86217922714637,Medium,76.8
2026-06-15 03:26:50.783243,40.711351753021255,-74.00595475764119,39,50.0,Rainy,Highway,0,3,0,False,24.42290935589453,Low,15.6
2026-06-20 05:48:50.783243,40.70607032202717,-73.9978354081524,12,55.0,Clear,Highway,5,5,1,False,14.645336469237815,Low,4.8
2026-06-06 14:20:50.783243,40.71252225215654,-74.00838920419903,66,41.0,Clear,Local,5,14,1,False,28.039425519344455,Low,26.4
2026-06-12 04:51:50.783243,40.711745503809595,-74.00426147713266,44,57.0,Clear,Arterial,4,4,0,False,24.267687820210018,Low,17.6
2026-06-17 05:02:50.783243,40.74622393212338,-73.9861751299941,29,61.0,Clear,Arterial,2,5,0,False,11.784782566440187,Low,11.6
2026-06-26 18:56:50.783243,40.74753706543514,-73.9841426406107,173,23.0,Clear,Local,4,18,0,False,65.42772169778526,Medium,138.4
2026-06-07 04:31:50.783243,40.75062085208331,-73.9867640254319,22,60.0,Clear,Arterial,6,4,1,False,11.416245558363126,Low,8.8
2026-06-13 21:02:50.783243,40.71360276020658,-74.00477205400733,61,45.0,Clear,Arterial,5,21,1,False,31.224968108907127,Low,24.4
2026-06-07 15:03:50.783243,40.74977962142149,-73.98552912055784,85,47.0,Clear,Arterial,6,15,1,False,27.20641800813149,Low,34.0
2026-06-16 15:14:50.783243,40.761016398569616,-73.98524788219842,49,23.0,Snowy,Arterial,1,15,0,False,41.007374196242885,Medium,39.2
2026-06-13 16:56:50.783243,40.746684410689014,-73.98553716044132,98,24.0,Rainy,Highway,5,16,1,False,50.89940601169168,Medium,78.4
2026-06-14 07:51:50.783243,40.71250620876987,-74.00685521881893,61,32.0,Clear,Highway,6,7,1,False,41.401905071419186,Medium,48.8
2026-07-02 16:31:50.783243,40.75116032570226,-73.98681821023808,83,27.0,Rainy,Arterial,3,16,0,False,48.09116782407386,Medium,66.4
2026-06-22 08:29:50.783243,40.71319048275816,-74.0062014631122,241,23.0,Clear,Arterial,0,8,0,False,73.944652316411,High,289.2
2026-06-16 15:42:50.783243,40.74649965829271,-73.98563361092089,97,33.0,Clear,Arterial,1,15,0,False,46.05385339090792,Medium,77.6
2026-06-16 09:49:50.783243,40.70585798368252,-73.99901900262725,175,10.0,Clear,Highway,1,9,0,False,73.54159270431126,High,210.0
2026-06-13 04:17:50.783243,40.76073318495356,-73.98493324175956,20,50.0,Clear,Local,5,4,1,False,22.35423494184264,Low,8.0
2026-06-23 02:38:50.783243,40.70607832159368,-73.99608057362799,10,64.0,Clear,Highway,1,2,0,False,4.792767673072966,Low,4.0
2026-06-21 22:02:50.783243,40.758511805906,-73.98270202924425,76,43.0,Clear,Highway,6,22,1,False,32.63355252371853,Low,30.4
2026-06-06 12:48:50.783243,40.712778702963384,-74.0072930748221,86,39.0,Clear,Arterial,5,12,1,False,37.63439637474912,Medium,68.8
2026-06-19 06:57:50.783243,40.748372544773964,-73.98510413308612,51,27.0,Snowy,Arterial,4,6,0,False,41.72071393620539,Medium,40.8
2026-06-06 08:51:50.783243,40.75819884848426,-73.98639009128269,228,15.0,Clear,Local,5,8,1,False,80.60098870533452,High,273.6
2026-06-05 06:19:50.783243,40.759339893154866,-73.98687452249,80,33.0,Rainy,Arterial,4,6,0,False,42.74195210708733,Medium,64.0
2026-06-16 03:15:50.783243,40.74968266294823,-73.9872727861698,32,56.0,Rainy,Highway,1,3,0,False,17.930997488715878,Low,12.8
2026-07-02 13:52:50.783243,40.75236651502052,-73.98795445549258,86,36.0,Clear,Highway,3,13,0,False,36.01119521605494,Medium,68.8
2026-06-12 03:17:50.783243,40.70602644993985,-73.99640980163517,36,54.0,Clear,Highway,4,3,0,False,16.335090574609342,Low,14.4
2026-06-10 08:43:50.783243,40.71261307330572,-74.00775888741327,149,10.0,Rainy,Local,2,8,0,False,74.37988595290494,High,178.8
2026-07-01 20:34:50.783243,40.708161657139755,-74.00010351132096,119,33.0,Clear,Highway,2,20,0,False,45.1344446892981,Medium,95.2
2026-06-30 10:32:50.783243,40.7150762801636,-74.0034570057007,100,43.0,Clear,Arterial,1,10,0,False,45.6275313152657,Medium,80.0
2026-07-04 02:21:50.783243,40.71249331753047,-74.0062028814881,44,64.0,Clear,Local,5,2,1,False,14.811703771910869,Low,17.6
2026-06-22 17:57:50.783243,40.76058616907998,-73.98367871030682,150,16.0,Clear,Arterial,0,17,0,False,67.9392711091213,Medium,120.0
2026-06-18 10:56:50.783243,40.76148886165553,-73.9852855925044,123,37.0,Rainy,Highway,3,10,0,False,45.01349436109737,Medium,98.4
2026-06-11 19:23:50.783243,40.71350008820139,-74.00527105657561,64,34.0,Clear,Local,3,19,0,False,36.8162993736093,Medium,51.2
2026-07-03 15:35:50.783243,40.70756257664296,-73.9961945165342,84,31.0,Clear,Highway,4,15,0,False,40.3633731521162,Medium,67.2
2026-07-04 02:28:50.783243,40.70502612472386,-73.99639575993058,22,62.0,Clear,Highway,5,2,1,False,4.018200972863314,Low,8.8
2026-06-13 16:08:50.783243,40.757755912832145,-73.98625371352469,65,35.0,Clear,Highway,5,16,1,False,32.427320406893074,Low,26.0
2026-06-07 01:50:50.783243,40.74800322773803,-73.9887057935466,23,57.0,Clear,Local,6,1,1,False,10.844576410959121,Low,9.2
2026-06-06 16:07:50.783243,40.713302555687896,-74.00598805357603,79,42.0,Clear,Highway,5,16,1,False,31.28598116508575,Low,31.6
2026-07-01 15:32:50.783243,40.75724197002367,-73.98392672608807,59,33.0,Clear,Highway,2,15,0,False,40.9325571428606,Medium,47.2
2026-07-02 08:02:50.783243,40.761235647810935,-73.98426567363151,172,17.0,Clear,Arterial,3,8,0,False,65.35644944889229,Medium,137.6
2026-06-09 21:35:50.783243,40.70716022614397,-73.99550461576564,98,44.0,Clear,Highway,1,21,0,False,37.565290771389094,Medium,78.4
2026-06-23 17:16:50.783243,40.71149930467644,-74.00698717473361,216,9.0,Rainy,Highway,1,17,0,False,82.80386622257433,High,259.2
2026-06-18 05:27:50.783243,40.748793841993496,-73.98540961513294,38,50.0,Rainy,Highway,3,5,0,False,20.50310762795572,Low,15.2
2026-07-04 23:47:50.783243,40.7513725377096,-73.98334683209384,5,42.0,Snowy,Highway,5,23,1,False,21.803357179656984,Low,2.0
2026-06-21 07:57:50.783243,40.757316919474356,-73.9835122731847,96,40.0,Clear,Local,6,7,1,False,33.98713978412732,Low,38.4
2026-06-13 22:19:50.783243,40.707001810123394,-73.99906578222419,61,34.0,Clear,Highway,5,22,1,False,37.43729816228407,Medium,48.8
2026-06-20 10:00:50.783243,40.70485324517129,-73.99477443426858,62,47.0,Clear,Arterial,5,10,1,False,20.48288571201686,Low,24.8
2026-06-25 23:13:50.783243,40.75824905078689,-73.98489255196533,41,42.0,Rainy,Arterial,3,23,0,False,27.8546830415331,Low,16.4
2026-06-10 23:06:50.783243,40.71018422782505,-74.00582147239092,44,62.0,Clear,Highway,2,23,0,False,11.865970768406635,Low,17.6
2026-06-06 11:39:50.783243,40.75494178724961,-73.98393153043193,95,42.0,Clear,Highway,5,11,1,False,35.59589236540534,Medium,76.0
2026-06-30 01:00:50.783243,40.70912686194575,-73.99657552467764,33,62.0,Clear,Local,1,1,0,False,4.006049784393862,Low,13.2
2026-06-19 03:06:50.783243,40.75004676354133,-73.98598755887085,37,64.0,Clear,Highway,4,3,0,False,10.959229760737662,Low,14.8
2026-06-25 22:35:50.783243,40.76033356193418,-73.98222149866018,66,22.0,Rainy,Highway,3,22,0,False,45.539433004829014,Medium,52.8
2026-06-28 06:46:50.783243,40.74876592979686,-73.98603480338194,66,25.0,Rainy,Highway,6,6,1,False,45.77716785025409,Medium,52.8
2026-06-22 05:29:50.783243,40.713058891155875,-74.00666408757827,38,51.0,Clear,Arterial,0,5,0,False,25.098161744377673,Low,15.2
2026-07-03 19:54:50.783243,40.76187236874722,-73.9861062540551,58,34.0,Clear,Arterial,4,19,0,False,39.5057437659511,Medium,46.4
2026-06-10 08:18:50.783243,40.74673281306459,-73.98533024283235,225,18.0,Clear,Arterial,2,8,0,False,76.4962424152806,High,270.0
2026-06-14 07:38:50.783243,40.74909953756167,-73.98421899822512,77,40.0,Clear,Highway,6,7,1,False,34.41936899410762,Low,30.8
2026-06-15 07:43:50.783243,40.756366412326,-73.9861789799852,60,31.0,Snowy,Arterial,0,7,0,False,39.41500407192957,Medium,48.0
2026-06-18 08:06:50.783243,40.7130874913376,-74.00256657876542,226,5.0,Snowy,Arterial,3,8,0,False,85.76299113404129,High,271.2
2026-07-01 16:44:50.783243,40.709236500983366,-74.00510262593805,67,33.0,Rainy,Arterial,2,16,0,False,34.4511385337924,Low,26.8
2026-07-04 14:04:50.783243,40.71349325899912,-74.00296353556507,50,18.0,Snowy,Local,5,14,1,False,43.56276980149162,Medium,40.0
2026-06-26 13:49:50.783243,40.758940021585666,-73.9842418608324,75,35.0,Clear,Arterial,4,13,0,False,34.660477986221565,Low,30.0
2026-06-08 18:05:50.783243,40.70378152479045,-73.99605652506906,235,9.0,Rainy,Highway,0,18,0,False,82.45583769329058,High,282.0
2026-06-24 06:10:50.783243,40.714850485649016,-74.00565019105402,96,31.0,Rainy,Highway,2,6,0,False,46.2946474864317,Medium,76.8
2026-06-22 01:31:50.783243,40.70600080107806,-73.99375041731625,21,48.0,Rainy,Highway,0,1,0,False,19.125555077592498,Low,8.4
2026-06-13 13:36:50.783243,40.705125940442514,-73.99491804395159,43,16.0,Snowy,Highway,5,13,1,False,48.137494326333446,Medium,34.4
2026-06-11 09:30:50.783243,40.707611270534755,-73.99792694473864,221,8.0,Snowy,Local,3,9,0,False,76.26466586020386,High,265.2
2026-06-12 02:34:50.783243,40.71282140960176,-74.0074309091291,36,51.0,Clear,Highway,4,2,0,False,22.70044822605973,Low,14.4
2026-06-11 10:55:50.783243,40.71577507935228,-74.00517615380525,54,30.0,Clear,Local,3,10,0,False,34.90782853247819,Low,21.6
2026-06-12 08:00:50.783243,40.74792606191033,-73.98404530394089,228,21.0,Clear,Local,4,8,0,False,80.60266613094988,High,273.6
2026-06-08 04:36:50.783243,40.70491095857672,-73.99578084851969,42,51.0,Rainy,Arterial,0,4,0,False,19.25964325488063,Low,16.8
2026-06-14 15:48:50.783243,40.70512056301311,-73.99507992790014,127,36.0,Rainy,Arterial,6,15,1,False,40.88917780654499,Medium,101.6
2026-06-18 12:58:50.783243,40.74827771599034,-73.98517848527469,83,46.0,Clear,Highway,3,12,0,False,29.794603364119844,Low,33.2
2026-06-27 10:11:50.783243,40.71170272989416,-74.00753479326698,109,35.0,Clear,Local,5,10,1,False,42.38831430765934,Medium,87.2
2026-06-13 01:39:50.783243,40.70473910992986,-73.99852571627498,12,52.0,Clear,Highway,5,1,1,False,19.26382838179265,Low,4.8
2026-06-20 14:11:50.783243,40.747119090437415,-73.98708528808764,117,39.0,Rainy,Local,5,14,1,False,47.34716647287951,Medium,93.6
2026-06-21 12:15:50.783243,40.756319846173575,-73.98599763890302,81,18.0,Snowy,Arterial,6,12,1,False,57.38633848225668,Medium,64.8
2026-06-11 23:33:50.783243,40.76006291909444,-73.98719300058939,19,60.0,Clear,Arterial,3,23,0,False,11.39287243969655,Low,7.6
2026-06-23 20:47:50.783243,40.71317530030938,-74.00300649876533,117,45.0,Clear,Arterial,1,20,0,False,36.040943327000086,Medium,93.6
2026-06-13 09:46:50.783243,40.712173330303855,-74.00458664277275,246,17.0,Clear,Highway,5,9,1,False,87.87261281087322,High,295.2
2026-06-18 19:52:50.783243,40.749806340183305,-73.98474958268913,90,38.0,Clear,Highway,3,19,0,False,41.817478283688864,Medium,72.0
2026-06-13 10:31:50.783243,40.7479590495785,-73.98580739887778,74,25.0,Rainy,Arterial,5,10,1,False,46.721049320301354,Medium,59.2
2026-06-29 02:34:50.783243,40.74705170908956,-73.98287656164925,23,59.0,Clear,Local,0,2,0,False,12.488016811460088,Low,9.2
2026-06-17 02:15:50.783243,40.71244308467898,-74.00559646389779,28,54.0,Clear,Arterial,2,2,0,False,16.801221630628387,Low,11.2
